article_id,topic,word_count,sentiment_score,source_credibility,num_exclamations,has_author,capital_word_ratio,share_count,label
4185,Health,355.0,-0.882,4.59,6.0,0.0,0.154,1182.0,Fake
4186,Sports,313.0,-0.756,,0.0,1.0,0.403,632.0,Fake
4187,Sports,387.0,0.772,2.63,3.0,1.0,0.3,801.0,Fake
4188,Politics,545.0,-0.256,7.6,,1.0,0.047,310.0,Real
4189,Politics,643.0,0.155,,0.0,1.0,0.138,,Real
4190,Health,744.0,-0.003,5.88,2.0,1.0,0.091,58.0,Real
4191,Politics,575.0,0.188,7.46,1.0,1.0,0.056,250.0,Real
4192,Health,,0.078,6.48,,1.0,0.054,544.0,Real
4193,Technology,619.0,-0.486,6.33,0.0,1.0,0.09,87.0,Real
4194,Politics,641.0,0.488,4.96,3.0,1.0,0.024,1429.0,Real
4195,Economy,232.0,0.715,,4.0,0.0,0.276,662.0,Fake
4196,Entertainment,,-0.265,7.25,1.0,0.0,0.043,716.0,Real
4197,Entertainment,626.0,-0.241,6.53,0.0,0.0,0.109,342.0,Real
4198,Entertainment,605.0,-0.152,8.15,2.0,1.0,0.082,675.0,Real
4199,Health,413.0,-0.392,,3.0,1.0,0.202,2728.0,Fake
4200,Politics,245.0,0.398,2.15,5.0,1.0,0.304,,Fake
4201,Technology,864.0,-0.207,8.73,0.0,0.0,0.045,158.0,Real
4202,Sports,387.0,-0.568,4.99,4.0,0.0,0.304,676.0,Fake
4203,Politics,448.0,0.474,0.89,7.0,0.0,0.218,517.0,Fake
4204,Entertainment,138.0,0.548,2.53,0.0,0.0,0.0,146.0,Fake
4205,Politics,226.0,0.413,3.55,7.0,0.0,0.117,1738.0,Fake
4206,Technology,344.0,0.664,4.43,3.0,1.0,,744.0,Fake
4207,Economy,303.0,-0.345,1.92,4.0,1.0,0.334,419.0,Fake
4208,Politics,661.0,0.108,7.28,0.0,1.0,0.029,844.0,Real
4209,Sports,268.0,0.423,6.97,0.0,1.0,0.141,404.0,Real
4210,Health,627.0,-0.456,3.37,7.0,1.0,0.296,146.0,Fake
4211,Sports,375.0,,2.89,4.0,1.0,0.235,1078.0,Fake
4212,Science,,-0.042,0.8,6.0,0.0,0.136,2490.0,Fake
4213,Entertainment,910.0,0.208,8.57,0.0,1.0,0.112,2005.0,Real
4214,Politics,,0.096,7.83,1.0,1.0,0.072,,Real
4215,Politics,642.0,-0.011,6.55,0.0,1.0,,77.0,Real
4216,Politics,575.0,-0.028,4.6,3.0,1.0,0.242,1053.0,Fake
4217,Technology,360.0,-0.718,2.6,4.0,0.0,0.232,317.0,Fake
4218,Politics,285.0,0.78,4.01,6.0,0.0,0.327,950.0,Fake
4219,Economy,192.0,0.196,1.71,3.0,0.0,0.157,1643.0,Fake
4220,Entertainment,247.0,-0.28,5.44,5.0,0.0,0.223,1361.0,Fake
4221,Technology,444.0,0.369,9.34,1.0,1.0,0.099,,Real
4222,Economy,561.0,-0.689,4.52,6.0,,0.173,1562.0,Fake
4223,Politics,318.0,-0.007,5.0,5.0,0.0,0.085,135.0,Fake
4224,Politics,323.0,-0.898,4.77,4.0,0.0,0.263,2298.0,Fake
4225,Sports,356.0,0.344,6.63,2.0,1.0,0.097,264.0,Real
4226,Entertainment,165.0,-0.037,1.32,7.0,0.0,0.366,543.0,Fake
4227,Technology,575.0,-0.173,8.25,0.0,1.0,0.157,177.0,Real
4228,Health,482.0,-0.329,7.63,0.0,0.0,,102.0,Real
4229,Entertainment,353.0,-0.899,1.89,1.0,0.0,0.302,2724.0,Fake
4230,Health,417.0,0.185,,,1.0,0.095,,Real
4231,,115.0,,1.4,1.0,0.0,0.232,2984.0,Fake
4232,Technology,625.0,0.155,,1.0,1.0,0.067,1141.0,Real
4233,Entertainment,807.0,,5.66,,,0.004,1334.0,Real
4234,Science,238.0,0.445,3.48,7.0,,0.116,,Fake
4235,Sports,575.0,0.368,5.25,,0.0,0.407,1012.0,Fake
4236,Entertainment,395.0,-0.799,,5.0,0.0,0.282,,Fake
4237,Health,942.0,-0.401,8.8,1.0,1.0,0.141,273.0,Real
4238,Science,322.0,0.104,7.18,1.0,1.0,0.166,176.0,Real
4239,Politics,,0.039,8.28,0.0,1.0,0.19,228.0,Real
4240,Sports,428.0,0.655,2.22,,1.0,0.185,1310.0,Fake
4241,Entertainment,50.0,-0.084,2.05,9.0,1.0,0.347,631.0,Fake
4242,Health,309.0,0.977,1.5,9.0,1.0,0.124,1761.0,Fake
4243,Technology,573.0,-0.209,6.71,3.0,1.0,,285.0,Real
4244,Economy,691.0,-0.055,7.19,2.0,1.0,0.205,235.0,Real
4245,Politics,128.0,0.931,3.03,5.0,0.0,0.201,1044.0,Fake
4246,Entertainment,253.0,0.088,4.31,3.0,1.0,0.354,2712.0,Fake
4247,Economy,291.0,-0.177,3.18,6.0,,0.406,437.0,Fake
4248,Entertainment,235.0,-0.665,4.07,6.0,1.0,0.35,590.0,Fake
4249,Economy,479.0,0.125,7.54,1.0,1.0,0.037,314.0,Real
4250,Health,302.0,0.484,5.61,6.0,1.0,0.206,1952.0,Fake
4251,Sports,470.0,-0.426,8.68,0.0,1.0,0.018,107.0,Real
4252,Politics,345.0,0.357,4.22,,0.0,0.167,755.0,Fake
4253,Politics,358.0,0.769,5.32,,0.0,0.337,,Fake
4254,Politics,417.0,-0.635,3.5,4.0,1.0,,3859.0,Fake
4255,Technology,267.0,-0.785,2.0,3.0,0.0,0.112,705.0,Fake
4256,Entertainment,496.0,0.438,7.41,1.0,1.0,0.047,236.0,Real
4257,Technology,177.0,-0.119,5.22,7.0,1.0,0.348,1288.0,Fake
4258,Health,628.0,-0.249,7.57,1.0,1.0,0.004,282.0,Real
4259,Entertainment,350.0,-0.192,5.18,3.0,0.0,0.349,,Fake
4260,Politics,367.0,0.182,1.61,,1.0,0.293,2514.0,Fake
4261,Entertainment,651.0,-0.226,,1.0,1.0,0.116,233.0,Real
4262,Economy,228.0,0.374,3.45,,0.0,0.23,,Fake
4263,Health,519.0,0.243,7.78,1.0,1.0,0.0,732.0,Real
4264,Politics,559.0,-0.005,9.26,1.0,1.0,0.048,151.0,Real
4265,Politics,726.0,0.402,8.97,1.0,1.0,0.112,4397.0,Real
4266,Sports,201.0,,1.13,5.0,0.0,0.201,112.0,Fake
4267,Sports,580.0,0.413,4.62,0.0,0.0,0.176,511.0,Real
4268,,423.0,,6.37,5.0,0.0,0.205,,Fake
4269,Technology,357.0,-0.417,3.04,1.0,0.0,0.471,299.0,Fake
4270,Technology,301.0,0.127,6.9,2.0,1.0,0.093,1192.0,Real
4271,Technology,467.0,0.741,4.07,5.0,0.0,0.114,876.0,Fake
4272,Entertainment,177.0,,5.21,4.0,0.0,0.242,1397.0,Fake
4273,Sports,404.0,0.016,2.43,5.0,0.0,0.342,510.0,Fake
4274,Economy,866.0,,6.93,0.0,,0.0,5346.0,Real
4275,Technology,363.0,0.69,3.34,3.0,0.0,0.17,2647.0,Fake
4276,Economy,398.0,0.095,8.96,2.0,1.0,0.036,237.0,Real
4277,Health,753.0,0.036,6.77,0.0,1.0,0.107,400.0,Real
4278,Health,585.0,0.421,7.51,2.0,1.0,0.193,330.0,Real
4279,Politics,767.0,-0.075,7.93,1.0,0.0,0.009,508.0,Real
4280,,143.0,-0.321,6.7,6.0,1.0,0.449,111.0,Fake
4281,Technology,363.0,-0.112,9.33,0.0,1.0,0.091,946.0,Real
4282,Technology,628.0,-0.207,5.93,2.0,1.0,0.034,186.0,Real
4283,Technology,,0.978,3.64,5.0,0.0,0.339,2222.0,Fake
4284,,623.0,-0.147,5.9,2.0,1.0,0.084,1129.0,Real
4285,Politics,411.0,-0.48,5.76,0.0,1.0,0.106,79.0,Real
4286,Politics,,0.767,4.14,4.0,,0.246,260.0,Fake
4287,Politics,59.0,0.237,1.75,5.0,1.0,,509.0,Fake
4288,Health,357.0,-0.198,10.0,0.0,1.0,0.063,1016.0,Real
4289,Entertainment,412.0,-0.347,2.14,4.0,1.0,,895.0,Fake
4290,Sports,431.0,0.058,,0.0,1.0,0.129,1525.0,Real
4291,Sports,669.0,0.086,6.44,1.0,1.0,0.073,775.0,Real
4292,Health,193.0,0.824,4.92,6.0,1.0,0.264,19.0,Fake
4293,Health,637.0,-0.087,8.71,1.0,1.0,0.092,197.0,Real
4294,Health,427.0,0.064,8.91,2.0,0.0,0.082,498.0,Real
4295,Politics,1054.0,-0.439,7.59,1.0,1.0,0.153,116.0,Real
4296,Politics,343.0,-0.422,2.6,5.0,0.0,0.407,2186.0,Fake
4297,Sports,472.0,-0.867,6.48,4.0,1.0,0.287,2770.0,Fake
4298,Health,488.0,-0.264,,1.0,1.0,0.136,308.0,Real
4299,Entertainment,816.0,-0.356,6.83,1.0,1.0,0.115,712.0,Real
4300,Technology,520.0,0.115,2.46,5.0,0.0,0.224,3471.0,Fake
4301,Health,120.0,0.44,3.86,6.0,1.0,0.223,1291.0,Fake
4302,Politics,547.0,-0.11,9.87,2.0,1.0,0.083,,Real
4303,Health,165.0,-0.698,3.82,4.0,1.0,0.344,121.0,Fake
4304,Health,504.0,0.459,7.67,0.0,1.0,0.109,1743.0,Real
4305,Entertainment,545.0,-0.257,7.8,1.0,1.0,0.02,401.0,Real
4306,Sports,443.0,-0.999,1.97,7.0,0.0,0.301,192.0,Fake
4307,Health,,-0.103,7.12,0.0,,0.057,3820.0,Real
4308,Technology,358.0,0.52,6.79,,0.0,0.327,2427.0,Fake
4309,Economy,501.0,0.189,5.04,1.0,1.0,0.31,2571.0,Fake
4310,Politics,868.0,-0.45,7.69,0.0,1.0,0.025,472.0,Real
4311,Entertainment,262.0,0.327,4.52,2.0,1.0,0.218,68.0,Fake
4312,Science,151.0,-0.45,2.93,1.0,1.0,0.333,733.0,Fake
4313,Technology,477.0,0.133,5.06,5.0,1.0,0.123,5179.0,Fake
4314,Entertainment,412.0,0.102,6.41,3.0,0.0,0.173,408.0,Fake
4315,Sports,324.0,-0.674,0.6,0.0,0.0,0.367,907.0,Fake
4316,Politics,467.0,-0.437,4.15,2.0,1.0,0.078,,Real
4317,Health,743.0,-0.043,6.38,0.0,1.0,0.059,452.0,Real
4318,Politics,497.0,-0.242,7.09,8.0,0.0,0.256,564.0,Fake
4319,Sports,298.0,0.684,2.88,5.0,0.0,0.195,,Fake
4320,Science,310.0,0.19,3.24,3.0,1.0,0.234,2158.0,Fake
4321,Politics,279.0,-0.258,4.73,2.0,0.0,0.204,1584.0,Fake
4322,Politics,604.0,0.061,5.43,1.0,1.0,0.01,58.0,Real
4323,Politics,500.0,0.531,4.81,7.0,1.0,0.131,5815.0,Fake
4324,Economy,627.0,0.27,7.17,0.0,1.0,0.065,,Real
4325,Economy,142.0,0.411,4.6,4.0,0.0,0.187,4581.0,Fake
4326,Sports,219.0,-0.289,,4.0,0.0,0.161,190.0,Fake
4327,Health,,,7.06,1.0,1.0,0.06,61.0,Real
4328,Health,323.0,-0.683,2.09,5.0,0.0,0.421,2557.0,Fake
4329,Sports,217.0,-0.013,1.15,4.0,0.0,0.279,1236.0,Fake
4330,Technology,470.0,0.424,1.67,3.0,,0.356,718.0,Fake
4331,Technology,,-0.154,6.39,1.0,1.0,0.082,976.0,Real
4332,Politics,876.0,0.386,8.96,0.0,1.0,0.012,1163.0,Real
4333,Entertainment,412.0,0.16,6.81,0.0,,0.107,1960.0,Real
4334,Economy,,0.271,3.77,8.0,0.0,0.303,224.0,Fake
4335,Health,696.0,0.454,8.34,0.0,1.0,0.098,774.0,Real
4336,Health,414.0,0.345,,3.0,0.0,0.237,166.0,Fake
4337,Technology,125.0,-0.143,1.53,3.0,0.0,0.367,964.0,Fake
4338,Technology,660.0,0.239,7.02,1.0,,0.021,,Real
4339,Entertainment,465.0,0.248,9.16,1.0,0.0,0.087,469.0,Real
4340,Health,432.0,0.791,2.33,2.0,1.0,0.328,1144.0,Fake
4341,Politics,739.0,-0.256,7.79,0.0,1.0,0.054,2492.0,Real
4342,Economy,220.0,,5.15,2.0,0.0,0.232,352.0,Fake
4343,Entertainment,173.0,-0.133,2.33,4.0,1.0,0.191,,Fake
4344,Politics,582.0,0.286,6.26,1.0,1.0,0.055,1277.0,Real
4345,Entertainment,235.0,0.086,,4.0,0.0,0.044,1239.0,Fake
4346,Health,273.0,0.924,2.31,4.0,0.0,0.545,720.0,Fake
4347,Entertainment,886.0,0.337,5.58,2.0,1.0,0.112,717.0,Real
4348,Economy,,0.441,7.67,0.0,1.0,0.135,1172.0,Real
4349,Politics,498.0,-0.895,2.83,5.0,0.0,0.379,1005.0,Fake
4350,Health,853.0,-0.026,7.31,0.0,1.0,0.098,1267.0,Real
4351,Politics,230.0,0.049,3.27,4.0,0.0,0.293,23.0,Fake
4352,Politics,312.0,-0.361,3.53,4.0,0.0,,2931.0,Fake
4353,Economy,,0.508,,4.0,0.0,0.105,7396.0,Fake
4354,Health,570.0,0.002,7.57,1.0,1.0,0.093,,Real
4355,Health,573.0,-0.492,7.03,1.0,1.0,0.051,346.0,Real
4356,Health,807.0,-0.346,5.47,0.0,1.0,0.086,,Real
4357,Politics,427.0,0.172,3.28,7.0,0.0,0.098,4458.0,Fake
4358,Politics,200.0,0.782,5.63,3.0,1.0,0.246,461.0,Fake
4359,Sports,580.0,0.233,4.74,3.0,1.0,0.076,1727.0,Real
4360,Entertainment,249.0,-0.391,1.4,3.0,1.0,0.3,4411.0,Fake
4361,Economy,733.0,0.045,8.07,1.0,1.0,0.109,,Real
4362,Health,664.0,-0.235,8.02,0.0,1.0,0.069,622.0,Real
4363,Politics,204.0,0.31,3.93,4.0,0.0,0.27,780.0,Fake
4364,Sports,788.0,-0.259,7.88,0.0,1.0,0.043,445.0,Real
4365,Health,820.0,-0.404,6.9,1.0,1.0,0.052,309.0,Real
4366,Technology,331.0,,2.64,3.0,1.0,0.297,1731.0,Fake
4367,Politics,269.0,0.401,0.72,8.0,0.0,,101.0,Fake
4368,Politics,832.0,-0.418,4.73,1.0,1.0,0.083,525.0,Real
4369,Politics,314.0,0.286,2.32,1.0,0.0,0.451,4698.0,Fake
4370,Entertainment,499.0,0.144,5.91,0.0,1.0,0.077,1081.0,Real
4371,Health,378.0,0.077,7.94,0.0,1.0,0.021,152.0,Real
4372,Sports,720.0,0.151,7.43,1.0,1.0,0.187,735.0,Real
4373,Health,585.0,-0.298,6.82,1.0,,0.066,7.0,Real
4374,Technology,270.0,-0.094,4.6,3.0,0.0,0.393,874.0,Fake
4375,Politics,209.0,-0.748,0.53,8.0,1.0,0.245,412.0,Fake
4376,Entertainment,394.0,0.02,3.11,,1.0,0.162,402.0,Fake
4377,,399.0,0.11,8.07,2.0,1.0,0.0,286.0,Real
4378,Technology,624.0,0.342,,1.0,0.0,0.065,346.0,Real
4379,Entertainment,653.0,0.414,8.44,1.0,0.0,0.115,1276.0,Real
4380,Health,,-0.564,6.89,8.0,,0.364,399.0,Fake
4381,Technology,669.0,0.332,,0.0,0.0,0.136,490.0,Real
4382,,449.0,-0.863,4.27,3.0,1.0,0.127,,Fake
4383,Politics,478.0,0.326,7.24,1.0,,0.148,,Real
4384,Economy,645.0,,6.54,0.0,1.0,0.133,985.0,Real
4385,Sports,840.0,-0.383,7.47,1.0,0.0,0.078,555.0,Real
4386,Politics,458.0,-0.084,6.23,2.0,1.0,0.099,41.0,Real
4387,Technology,,-0.033,8.8,1.0,1.0,0.086,2996.0,Real
4388,Technology,169.0,0.989,0.0,3.0,0.0,0.316,1036.0,Fake
4389,Health,416.0,0.63,2.17,7.0,0.0,0.376,175.0,Fake
4390,Technology,504.0,0.568,1.54,4.0,0.0,0.326,1737.0,Fake
4391,Politics,226.0,0.883,0.0,3.0,0.0,0.255,1469.0,Fake
4392,Economy,,-0.476,3.56,5.0,0.0,0.395,2997.0,Fake
4393,Sports,407.0,-0.333,1.36,3.0,0.0,0.387,699.0,Fake
4394,Health,262.0,-0.29,0.27,10.0,0.0,0.424,2376.0,Fake
4395,,678.0,0.117,8.11,1.0,1.0,0.005,97.0,Real
4396,Entertainment,596.0,-0.221,6.42,,1.0,,2434.0,Real
4397,Entertainment,720.0,0.324,9.27,0.0,1.0,0.062,,Real
4398,Politics,463.0,0.998,2.72,1.0,0.0,0.284,119.0,Fake
4399,Politics,740.0,0.322,7.03,1.0,1.0,0.067,3447.0,Real
4400,Science,477.0,0.607,4.66,1.0,1.0,0.184,1776.0,Fake
4401,Politics,541.0,-0.071,7.61,1.0,1.0,0.053,674.0,Real
4402,Sports,694.0,0.457,7.72,0.0,1.0,0.098,254.0,Real
4403,Entertainment,808.0,-0.246,,0.0,0.0,0.068,95.0,Real
4404,Entertainment,449.0,0.358,5.54,5.0,0.0,,,Fake
4405,Technology,322.0,0.99,2.9,3.0,0.0,0.279,1919.0,Fake
4406,Entertainment,789.0,-0.194,6.19,0.0,0.0,0.03,2477.0,Real
4407,Health,516.0,0.29,,0.0,1.0,0.072,552.0,Real
4408,Health,354.0,0.911,4.74,5.0,0.0,0.136,2020.0,Fake
4409,Health,279.0,-0.247,2.17,4.0,1.0,0.311,1460.0,Fake
4410,Politics,433.0,0.345,4.66,7.0,0.0,,1478.0,Fake
4411,Entertainment,838.0,-0.223,,,1.0,0.101,165.0,Real
4412,Economy,673.0,-0.166,7.18,1.0,0.0,0.095,115.0,Real
4413,Sports,371.0,-0.334,,1.0,1.0,0.069,66.0,Real
4414,Sports,291.0,-0.632,4.97,8.0,0.0,0.127,,Fake
4415,Technology,250.0,-0.328,4.74,4.0,1.0,0.25,3056.0,Fake
4416,Economy,470.0,0.157,8.49,0.0,1.0,0.138,145.0,Real
4417,Sports,614.0,-0.201,4.68,1.0,1.0,0.056,29.0,Real
4418,Politics,662.0,0.345,7.03,2.0,1.0,0.021,642.0,Real
4419,Health,186.0,0.314,3.88,5.0,1.0,0.184,4463.0,Fake
4420,Politics,503.0,-0.047,8.5,0.0,1.0,0.041,879.0,Real
4421,Technology,660.0,-0.093,6.79,2.0,0.0,0.089,51.0,Real
4422,Health,,-0.336,4.16,5.0,0.0,0.42,,Fake
4423,Sports,529.0,-0.512,2.63,8.0,1.0,0.139,1271.0,Fake
4424,Health,838.0,-0.465,4.6,1.0,1.0,,,Real
4425,Health,672.0,-0.118,5.29,1.0,1.0,0.056,354.0,Real
4426,Entertainment,,0.238,5.2,1.0,1.0,0.003,298.0,Real
4427,Sports,483.0,-0.205,5.56,0.0,0.0,0.107,2345.0,Real
4428,Politics,295.0,-0.1,2.24,4.0,1.0,0.145,1941.0,Fake
4429,Politics,612.0,-0.191,7.23,0.0,1.0,0.0,580.0,Real
4430,Entertainment,190.0,-0.508,2.44,5.0,0.0,0.088,637.0,Fake
4431,Technology,771.0,0.341,7.25,0.0,1.0,0.099,3800.0,Real
4432,Entertainment,798.0,0.289,6.78,0.0,1.0,0.067,63.0,Real
4433,Entertainment,665.0,0.474,7.58,0.0,1.0,0.0,49.0,Real
4434,,227.0,0.932,1.56,5.0,1.0,0.392,175.0,Fake
4435,Politics,252.0,,3.44,1.0,0.0,0.254,1857.0,Fake
4436,Science,432.0,0.698,3.6,3.0,1.0,0.253,702.0,Fake
4437,Sports,,-0.397,6.54,1.0,1.0,0.022,285.0,Real
4438,Health,397.0,-0.596,,1.0,1.0,0.0,7.0,Fake
4439,Entertainment,762.0,-0.465,5.19,0.0,1.0,0.007,1474.0,Real
4440,Technology,314.0,-0.377,0.24,6.0,0.0,0.213,1568.0,Fake
4441,Science,543.0,-0.247,,0.0,1.0,0.126,1320.0,Real
4442,Politics,633.0,-0.317,8.98,2.0,1.0,0.0,,Real
4443,Politics,621.0,-0.143,7.68,2.0,1.0,0.037,409.0,Real
4444,Entertainment,297.0,0.849,2.11,3.0,0.0,0.074,3175.0,Fake
4445,Technology,257.0,-0.681,2.57,3.0,0.0,0.245,191.0,Fake
4446,Technology,585.0,-0.335,8.72,1.0,1.0,0.13,177.0,Real
4447,Health,407.0,-0.78,2.97,5.0,0.0,,544.0,Fake
4448,Economy,797.0,0.388,,0.0,1.0,0.133,734.0,Real
4449,Entertainment,423.0,0.397,,,1.0,0.122,506.0,Real
4450,,293.0,-0.983,1.84,4.0,0.0,0.174,7071.0,Fake
4451,,530.0,-0.041,7.28,0.0,1.0,0.065,836.0,Real
4452,Entertainment,89.0,-0.739,6.15,2.0,1.0,0.243,63.0,Fake
4453,Politics,380.0,0.025,,1.0,1.0,0.065,454.0,Real
4454,Politics,578.0,-0.476,4.33,0.0,0.0,0.06,2578.0,Real
4455,Health,251.0,-0.859,3.09,5.0,1.0,0.438,3487.0,Fake
4456,Health,406.0,-0.567,5.59,3.0,1.0,0.118,,Fake
4457,Health,502.0,0.103,8.49,0.0,1.0,0.092,243.0,Real
4458,Politics,226.0,-0.737,4.41,6.0,0.0,0.306,409.0,Fake
4459,Politics,725.0,0.071,,1.0,1.0,0.128,228.0,Real
4460,Technology,542.0,0.258,6.54,2.0,1.0,0.189,1529.0,Real
4461,Technology,404.0,0.173,,3.0,0.0,0.232,421.0,Fake
4462,Politics,571.0,0.237,7.9,2.0,1.0,0.0,185.0,Real
4463,Technology,535.0,-0.148,6.82,0.0,1.0,0.063,,Real
4464,Health,548.0,-0.284,7.33,0.0,1.0,0.153,321.0,Real
4465,Health,241.0,0.009,4.69,,0.0,0.187,,Fake
4466,Sports,678.0,,6.27,1.0,1.0,0.144,,Real
4467,Technology,205.0,-0.601,2.92,4.0,0.0,0.247,1031.0,Fake
4468,Politics,615.0,-0.052,7.22,1.0,1.0,0.049,41.0,Real
4469,Health,655.0,0.418,7.15,2.0,1.0,0.123,57.0,Real
4470,Health,480.0,0.48,6.7,1.0,1.0,0.0,430.0,Real
4471,Entertainment,519.0,0.469,9.71,1.0,1.0,0.111,927.0,Real
4472,Politics,228.0,0.637,3.29,7.0,1.0,0.277,1003.0,Fake
4473,Health,311.0,0.581,2.87,7.0,0.0,0.355,,Fake
4474,Entertainment,733.0,0.263,6.01,1.0,1.0,0.136,578.0,Real
4475,Health,265.0,-0.601,4.0,9.0,0.0,0.284,63.0,Fake
4476,Politics,607.0,,6.87,1.0,1.0,0.172,450.0,Real
4477,Entertainment,92.0,0.847,2.69,3.0,0.0,,129.0,Fake
4478,Politics,471.0,-0.303,,1.0,1.0,0.052,326.0,Real
4479,Politics,446.0,,7.6,0.0,1.0,0.086,68.0,Real
4480,Technology,174.0,-0.716,3.14,0.0,0.0,0.263,1150.0,Fake
4481,Health,440.0,-0.112,5.73,0.0,,0.0,,Real
4482,Entertainment,363.0,0.92,3.74,4.0,1.0,0.303,1215.0,Fake
4483,Entertainment,565.0,-0.489,6.8,0.0,1.0,0.137,126.0,Real
4484,Technology,497.0,-0.201,3.08,2.0,0.0,0.462,1216.0,Fake
4485,,533.0,-0.743,2.95,6.0,0.0,0.328,1787.0,Fake
4486,Sports,679.0,0.202,7.21,3.0,1.0,0.121,170.0,Real
4487,Sports,488.0,-0.966,3.62,5.0,1.0,0.257,2286.0,Fake
4488,Politics,166.0,-0.009,,8.0,0.0,0.233,91.0,Fake
4489,Entertainment,650.0,-0.008,8.13,4.0,1.0,0.117,412.0,Real
4490,Science,181.0,0.772,1.65,5.0,0.0,0.342,1280.0,Fake
4491,,,0.873,3.52,8.0,0.0,0.346,1336.0,Fake
4492,Sports,737.0,-0.472,7.66,1.0,1.0,0.041,702.0,Real
4493,Health,178.0,-0.723,2.67,4.0,1.0,0.203,438.0,Fake
4494,Health,563.0,-0.25,9.5,0.0,0.0,0.112,509.0,Real
4495,Health,167.0,0.263,2.36,3.0,1.0,0.196,1903.0,Fake
4496,Health,663.0,0.465,8.25,0.0,1.0,0.069,893.0,Real
4497,Sports,379.0,-0.332,5.05,4.0,0.0,0.166,1261.0,Fake
4498,Health,556.0,0.482,,0.0,1.0,0.024,,Real
4499,Entertainment,605.0,-0.161,4.46,0.0,1.0,,1104.0,Real
4500,Health,,0.079,,2.0,0.0,0.264,487.0,Fake
4501,Politics,411.0,-0.034,6.91,1.0,1.0,0.01,895.0,Real
4502,Technology,351.0,0.852,3.52,5.0,0.0,0.307,1607.0,Fake
4503,Health,275.0,-0.084,4.17,1.0,,0.294,284.0,Fake
4504,Economy,635.0,0.268,7.78,1.0,1.0,0.062,633.0,Real
4505,Politics,564.0,0.684,1.44,5.0,1.0,0.244,1138.0,Fake
4506,Technology,83.0,-0.598,5.25,,0.0,0.153,95.0,Fake
4507,Sports,372.0,-0.705,,8.0,0.0,0.278,484.0,Fake
4508,Economy,328.0,0.038,3.28,6.0,1.0,0.245,1732.0,Fake
4509,,877.0,-0.408,5.91,1.0,1.0,0.097,,Real
4510,Entertainment,637.0,-0.209,9.38,0.0,1.0,0.079,301.0,Real
4511,Health,523.0,0.276,5.5,1.0,1.0,0.095,153.0,Real
4512,Health,,-0.932,3.61,6.0,0.0,0.21,167.0,Fake
4513,Politics,221.0,0.718,5.92,3.0,0.0,0.253,1702.0,Fake
4514,Entertainment,359.0,-0.845,3.71,3.0,0.0,,3450.0,Fake
4515,Technology,240.0,0.432,3.36,4.0,1.0,,628.0,Fake
4516,Health,344.0,-0.305,5.4,,1.0,0.075,115.0,Real
4517,Sports,571.0,0.05,9.08,1.0,1.0,0.1,19.0,Real
4518,Technology,,0.407,5.97,1.0,1.0,0.112,808.0,Real
4519,Politics,292.0,-0.542,4.81,6.0,1.0,0.25,1893.0,Fake
4520,Sports,196.0,,3.57,0.0,,0.102,,Fake
4521,Politics,701.0,-0.425,5.63,0.0,0.0,0.032,507.0,Real
4522,Economy,240.0,-0.978,4.31,4.0,0.0,0.189,212.0,Fake
4523,Technology,329.0,0.606,2.09,5.0,0.0,0.18,1534.0,Fake
4524,Health,316.0,-0.026,,7.0,1.0,0.516,356.0,Fake
4525,Entertainment,435.0,0.896,3.21,4.0,1.0,,1444.0,Fake
4526,Economy,163.0,-0.12,,2.0,1.0,0.128,154.0,Real
4527,Entertainment,488.0,0.473,9.18,1.0,1.0,0.057,1497.0,Real
4528,Technology,316.0,0.353,5.5,6.0,0.0,,,Fake
4529,Health,371.0,0.749,0.35,2.0,0.0,,452.0,Fake
4530,,269.0,,3.19,7.0,0.0,0.181,341.0,Fake
4531,Sports,357.0,-0.223,6.87,,1.0,0.076,48.0,Real
4532,Politics,927.0,-0.318,8.32,0.0,0.0,0.114,145.0,Real
4533,Economy,334.0,-0.626,1.42,2.0,0.0,,1771.0,Fake
4534,Politics,,0.112,7.42,4.0,1.0,0.055,202.0,Real
4535,,477.0,-0.857,2.89,3.0,,0.117,271.0,Fake
4536,Health,533.0,0.122,8.21,6.0,1.0,,1455.0,Real
4537,Health,299.0,-0.377,7.65,2.0,1.0,0.055,338.0,Real
4538,Entertainment,289.0,-0.233,4.98,7.0,0.0,0.195,456.0,Fake
4539,Health,670.0,,7.6,1.0,,,1315.0,Real
4540,Politics,539.0,0.363,7.08,0.0,0.0,0.134,341.0,Real
4541,Technology,546.0,-0.312,7.63,1.0,1.0,0.017,1573.0,Real
4542,Sports,565.0,-0.269,4.27,4.0,1.0,,1104.0,Fake
4543,Entertainment,474.0,0.886,2.83,8.0,1.0,0.275,698.0,Fake
4544,Technology,644.0,,8.15,0.0,1.0,0.124,727.0,Real
4545,Health,445.0,,8.98,2.0,1.0,0.075,1058.0,Real
4546,,510.0,0.465,8.1,,0.0,0.075,53.0,Real
4547,Health,610.0,0.466,4.9,0.0,1.0,0.155,664.0,Real
4548,Politics,287.0,-0.853,4.22,3.0,0.0,0.273,604.0,Fake
4549,Entertainment,245.0,-0.132,3.34,7.0,0.0,0.165,332.0,Fake
4550,Economy,339.0,0.576,2.77,8.0,1.0,0.411,441.0,Fake
4551,Politics,697.0,-0.288,,0.0,1.0,0.101,49.0,Real
4552,Technology,380.0,-0.707,2.81,2.0,0.0,0.175,118.0,Fake
